2024-06-16 19:38:21.232 CST,,,74703,,666ecead.123cf,1,,2024-06-16 19:38:21 CST,,0,LOG,00000,"ending log output to stderr",,"Future log output will go to log destination ""csvlog"".",,,,,,,"","postmaster"
2024-06-16 19:38:21.232 CST,,,74703,,666ecead.123cf,2,,2024-06-16 19:38:21 CST,,0,LOG,00000,"starting PostgreSQL 13.9 on x86_64-pc-linux-gnu, compiled by gcc (GCC) 8.3.1 20190311 (Red Hat 8.3.1-3), 64-bit",,,,,,,,,"","postmaster"
2024-06-16 19:38:21.233 CST,,,74703,,666ecead.123cf,3,,2024-06-16 19:38:21 CST,,0,LOG,00000,"listening on IPv6 address ""::1"", port 5432",,,,,,,,,"","postmaster"
2024-06-16 19:38:21.233 CST,,,74703,,666ecead.123cf,4,,2024-06-16 19:38:21 CST,,0,LOG,00000,"listening on IPv4 address ""127.0.0.1"", port 5432",,,,,,,,,"","postmaster"
2024-06-16 19:38:21.237 CST,,,74703,,666ecead.123cf,5,,2024-06-16 19:38:21 CST,,0,LOG,00000,"listening on Unix socket ""/tmp/.s.PGSQL.5432""",,,,,,,,,"","postmaster"
2024-06-16 19:38:21.244 CST,,,74705,,666ecead.123d1,1,,2024-06-16 19:38:21 CST,,0,LOG,00000,"database system was shut down at 2024-06-16 19:38:21 CST",,,,,,,,,"","startup"
2024-06-16 19:38:21.251 CST,,,74703,,666ecead.123cf,6,,2024-06-16 19:38:21 CST,,0,LOG,00000,"database system is ready to accept connections",,,,,,,,,"","postmaster"
2024-06-16 19:38:23.588 CST,"raingage","benchmark",74757,"127.0.0.1:49440",666eceaf.12405,1,"SELECT",2024-06-16 19:38:23 CST,3/2,0,LOG,00000,"execute <unnamed>: SELECT cfg_value FROM bmsql_config  WHERE cfg_name = $1","parameters: $1 = 'warehouses'",,,,,,,,"","client backend"
2024-06-16 19:38:23.644 CST,"raingage","benchmark",74757,"127.0.0.1:49440",666eceaf.12405,2,"SELECT",2024-06-16 19:38:23 CST,3/3,0,LOG,00000,"execute <unnamed>: SELECT cfg_value FROM bmsql_config  WHERE cfg_name = $1","parameters: $1 = 'nURandCLast'",,,,,,,,"","client backend"
2024-06-16 19:38:23.895 CST,"raingage","benchmark",74765,"127.0.0.1:49456",666eceaf.1240d,1,"BEGIN",2024-06-16 19:38:23 CST,11/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-16 19:38:23.895 CST,"raingage","benchmark",74785,"127.0.0.1:49496",666eceaf.12421,1,"BEGIN",2024-06-16 19:38:23 CST,31/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-16 19:38:23.896 CST,"raingage","benchmark",74780,"127.0.0.1:49486",666eceaf.1241c,1,"BEGIN",2024-06-16 19:38:23 CST,26/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-16 19:38:23.897 CST,"raingage","benchmark",74775,"127.0.0.1:49476",666eceaf.12417,1,"BEGIN",2024-06-16 19:38:23 CST,21/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-16 19:38:23.898 CST,"raingage","benchmark",74782,"127.0.0.1:49490",666eceaf.1241e,1,"BEGIN",2024-06-16 19:38:23 CST,28/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-16 19:38:23.898 CST,"raingage","benchmark",74758,"127.0.0.1:49442",666eceaf.12406,1,"BEGIN",2024-06-16 19:38:23 CST,4/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-16 19:38:23.899 CST,"raingage","benchmark",74766,"127.0.0.1:49458",666eceaf.1240e,1,"BEGIN",2024-06-16 19:38:23 CST,12/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-16 19:38:23.899 CST,"raingage","benchmark",74784,"127.0.0.1:49494",666eceaf.12420,1,"BEGIN",2024-06-16 19:38:23 CST,30/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-16 19:38:23.899 CST,"raingage","benchmark",74779,"127.0.0.1:49484",666eceaf.1241b,1,"BEGIN",2024-06-16 19:38:23 CST,25/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-16 19:38:23.900 CST,"raingage","benchmark",74769,"127.0.0.1:49464",666eceaf.12411,1,"BEGIN",2024-06-16 19:38:23 CST,15/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-16 19:38:23.900 CST,"raingage","benchmark",74764,"127.0.0.1:49454",666eceaf.1240c,1,"BEGIN",2024-06-16 19:38:23 CST,10/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-16 19:38:23.900 CST,"raingage","benchmark",74767,"127.0.0.1:49460",666eceaf.1240f,1,"BEGIN",2024-06-16 19:38:23 CST,13/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-16 19:38:23.900 CST,"raingage","benchmark",74772,"127.0.0.1:49470",666eceaf.12414,1,"BEGIN",2024-06-16 19:38:23 CST,18/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-16 19:38:23.901 CST,"raingage","benchmark",74777,"127.0.0.1:49480",666eceaf.12419,1,"BEGIN",2024-06-16 19:38:23 CST,23/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-16 19:38:23.901 CST,"raingage","benchmark",74778,"127.0.0.1:49482",666eceaf.1241a,1,"BEGIN",2024-06-16 19:38:23 CST,24/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-16 19:38:23.902 CST,"raingage","benchmark",74774,"127.0.0.1:49474",666eceaf.12416,1,"BEGIN",2024-06-16 19:38:23 CST,20/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-16 19:38:23.902 CST,"raingage","benchmark",74771,"127.0.0.1:49468",666eceaf.12413,1,"BEGIN",2024-06-16 19:38:23 CST,17/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-16 19:38:23.902 CST,"raingage","benchmark",74781,"127.0.0.1:49488",666eceaf.1241d,1,"BEGIN",2024-06-16 19:38:23 CST,27/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-16 19:38:23.902 CST,"raingage","benchmark",74763,"127.0.0.1:49452",666eceaf.1240b,1,"BEGIN",2024-06-16 19:38:23 CST,9/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-16 19:38:23.903 CST,"raingage","benchmark",74770,"127.0.0.1:49466",666eceaf.12412,1,"BEGIN",2024-06-16 19:38:23 CST,16/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-16 19:38:23.903 CST,"raingage","benchmark",74768,"127.0.0.1:49462",666eceaf.12410,1,"BEGIN",2024-06-16 19:38:23 CST,14/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-16 19:38:23.903 CST,"raingage","benchmark",74786,"127.0.0.1:49498",666eceaf.12422,1,"BEGIN",2024-06-16 19:38:23 CST,32/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-16 19:38:23.903 CST,"raingage","benchmark",74787,"127.0.0.1:49500",666eceaf.12423,1,"BEGIN",2024-06-16 19:38:23 CST,33/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
