2024-06-16 09:09:32.909 CST,,,9597,,666e3b4c.257d,1,,2024-06-16 09:09:32 CST,,0,LOG,00000,"ending log output to stderr",,"Future log output will go to log destination ""csvlog"".",,,,,,,"","postmaster"
2024-06-16 09:09:32.909 CST,,,9597,,666e3b4c.257d,2,,2024-06-16 09:09:32 CST,,0,LOG,00000,"starting PostgreSQL 13.9 on x86_64-pc-linux-gnu, compiled by gcc (GCC) 8.3.1 20190311 (Red Hat 8.3.1-3), 64-bit",,,,,,,,,"","postmaster"
2024-06-16 09:09:32.910 CST,,,9597,,666e3b4c.257d,3,,2024-06-16 09:09:32 CST,,0,LOG,00000,"listening on IPv6 address ""::1"", port 5432",,,,,,,,,"","postmaster"
2024-06-16 09:09:32.910 CST,,,9597,,666e3b4c.257d,4,,2024-06-16 09:09:32 CST,,0,LOG,00000,"listening on IPv4 address ""127.0.0.1"", port 5432",,,,,,,,,"","postmaster"
2024-06-16 09:09:32.912 CST,,,9597,,666e3b4c.257d,5,,2024-06-16 09:09:32 CST,,0,LOG,00000,"listening on Unix socket ""/tmp/.s.PGSQL.5432""",,,,,,,,,"","postmaster"
2024-06-16 09:09:32.917 CST,,,9599,,666e3b4c.257f,1,,2024-06-16 09:09:32 CST,,0,LOG,00000,"database system was shut down at 2024-06-16 09:09:32 CST",,,,,,,,,"","startup"
2024-06-16 09:09:32.925 CST,,,9597,,666e3b4c.257d,6,,2024-06-16 09:09:32 CST,,0,LOG,00000,"database system is ready to accept connections",,,,,,,,,"","postmaster"
2024-06-16 09:09:51.795 CST,"raingage","benchmark",9652,"127.0.0.1:44296",666e3b5f.25b4,1,"SELECT",2024-06-16 09:09:51 CST,3/2,0,LOG,00000,"execute <unnamed>: SELECT cfg_value FROM bmsql_config  WHERE cfg_name = $1","parameters: $1 = 'warehouses'",,,,,,,,"","client backend"
2024-06-16 09:09:51.841 CST,"raingage","benchmark",9652,"127.0.0.1:44296",666e3b5f.25b4,2,"SELECT",2024-06-16 09:09:51 CST,3/3,0,LOG,00000,"execute <unnamed>: SELECT cfg_value FROM bmsql_config  WHERE cfg_name = $1","parameters: $1 = 'nURandCLast'",,,,,,,,"","client backend"
2024-06-16 09:09:52.105 CST,"raingage","benchmark",9673,"127.0.0.1:44338",666e3b5f.25c9,1,"BEGIN",2024-06-16 09:09:51 CST,24/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-16 09:09:52.106 CST,"raingage","benchmark",9662,"127.0.0.1:44316",666e3b5f.25be,1,"BEGIN",2024-06-16 09:09:51 CST,13/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-16 09:09:52.106 CST,"raingage","benchmark",9671,"127.0.0.1:44334",666e3b5f.25c7,1,"BEGIN",2024-06-16 09:09:51 CST,22/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-16 09:09:52.106 CST,"raingage","benchmark",9678,"127.0.0.1:44348",666e3b5f.25ce,1,"BEGIN",2024-06-16 09:09:51 CST,29/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-16 09:09:52.106 CST,"raingage","benchmark",9655,"127.0.0.1:44302",666e3b5f.25b7,1,"BEGIN",2024-06-16 09:09:51 CST,6/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-16 09:09:52.107 CST,"raingage","benchmark",9687,"127.0.0.1:44366",666e3b60.25d7,1,"BEGIN",2024-06-16 09:09:52 CST,38/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-16 09:09:52.107 CST,"raingage","benchmark",9657,"127.0.0.1:44306",666e3b5f.25b9,1,"BEGIN",2024-06-16 09:09:51 CST,8/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-16 09:09:52.107 CST,"raingage","benchmark",9686,"127.0.0.1:44364",666e3b60.25d6,1,"BEGIN",2024-06-16 09:09:52 CST,37/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-16 09:09:52.108 CST,"raingage","benchmark",9672,"127.0.0.1:44336",666e3b5f.25c8,1,"BEGIN",2024-06-16 09:09:51 CST,23/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-16 09:09:52.108 CST,"raingage","benchmark",9676,"127.0.0.1:44344",666e3b5f.25cc,1,"BEGIN",2024-06-16 09:09:51 CST,27/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-16 09:09:52.109 CST,"raingage","benchmark",9674,"127.0.0.1:44340",666e3b5f.25ca,1,"BEGIN",2024-06-16 09:09:51 CST,25/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-16 09:09:52.109 CST,"raingage","benchmark",9675,"127.0.0.1:44342",666e3b5f.25cb,1,"BEGIN",2024-06-16 09:09:51 CST,26/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-16 09:09:52.109 CST,"raingage","benchmark",9660,"127.0.0.1:44312",666e3b5f.25bc,1,"BEGIN",2024-06-16 09:09:51 CST,11/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-16 09:09:52.109 CST,"raingage","benchmark",9653,"127.0.0.1:44298",666e3b5f.25b5,1,"BEGIN",2024-06-16 09:09:51 CST,4/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-16 09:09:52.109 CST,"raingage","benchmark",9658,"127.0.0.1:44308",666e3b5f.25ba,1,"BEGIN",2024-06-16 09:09:51 CST,9/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-16 09:09:52.109 CST,"raingage","benchmark",9656,"127.0.0.1:44304",666e3b5f.25b8,1,"BEGIN",2024-06-16 09:09:51 CST,7/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-16 09:09:52.109 CST,"raingage","benchmark",9681,"127.0.0.1:44354",666e3b60.25d1,1,"BEGIN",2024-06-16 09:09:52 CST,32/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-16 09:09:52.110 CST,"raingage","benchmark",9667,"127.0.0.1:44326",666e3b5f.25c3,1,"BEGIN",2024-06-16 09:09:51 CST,18/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-16 09:09:52.110 CST,"raingage","benchmark",9682,"127.0.0.1:44356",666e3b60.25d2,1,"BEGIN",2024-06-16 09:09:52 CST,33/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-16 09:09:52.111 CST,"raingage","benchmark",9684,"127.0.0.1:44360",666e3b60.25d4,1,"BEGIN",2024-06-16 09:09:52 CST,35/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-16 09:09:52.113 CST,"raingage","benchmark",9685,"127.0.0.1:44362",666e3b60.25d5,1,"BEGIN",2024-06-16 09:09:52 CST,36/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-16 09:09:52.114 CST,"raingage","benchmark",9677,"127.0.0.1:44346",666e3b5f.25cd,1,"BEGIN",2024-06-16 09:09:51 CST,28/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
