2024-06-15 18:40:30.122 CST,,,65636,,666d6f9e.10064,1,,2024-06-15 18:40:30 CST,,0,LOG,00000,"ending log output to stderr",,"Future log output will go to log destination ""csvlog"".",,,,,,,"","postmaster"
2024-06-15 18:40:30.122 CST,,,65636,,666d6f9e.10064,2,,2024-06-15 18:40:30 CST,,0,LOG,00000,"starting PostgreSQL 13.9 on x86_64-pc-linux-gnu, compiled by gcc (GCC) 8.3.1 20190311 (Red Hat 8.3.1-3), 64-bit",,,,,,,,,"","postmaster"
2024-06-15 18:40:30.123 CST,,,65636,,666d6f9e.10064,3,,2024-06-15 18:40:30 CST,,0,LOG,00000,"listening on IPv6 address ""::1"", port 5432",,,,,,,,,"","postmaster"
2024-06-15 18:40:30.123 CST,,,65636,,666d6f9e.10064,4,,2024-06-15 18:40:30 CST,,0,LOG,00000,"listening on IPv4 address ""127.0.0.1"", port 5432",,,,,,,,,"","postmaster"
2024-06-15 18:40:30.127 CST,,,65636,,666d6f9e.10064,5,,2024-06-15 18:40:30 CST,,0,LOG,00000,"listening on Unix socket ""/tmp/.s.PGSQL.5432""",,,,,,,,,"","postmaster"
2024-06-15 18:40:30.136 CST,,,65638,,666d6f9e.10066,1,,2024-06-15 18:40:30 CST,,0,LOG,00000,"database system was shut down at 2024-06-15 18:40:29 CST",,,,,,,,,"","startup"
2024-06-15 18:40:30.146 CST,,,65636,,666d6f9e.10064,6,,2024-06-15 18:40:30 CST,,0,LOG,00000,"database system is ready to accept connections",,,,,,,,,"","postmaster"
2024-06-15 18:40:36.229 CST,"raingage","benchmark",65698,"127.0.0.1:40836",666d6fa4.100a2,1,"SELECT",2024-06-15 18:40:36 CST,3/2,0,LOG,00000,"execute <unnamed>: SELECT cfg_value FROM bmsql_config  WHERE cfg_name = $1","parameters: $1 = 'warehouses'",,,,,,,,"","client backend"
2024-06-15 18:40:36.269 CST,"raingage","benchmark",65698,"127.0.0.1:40836",666d6fa4.100a2,2,"SELECT",2024-06-15 18:40:36 CST,3/3,0,LOG,00000,"execute <unnamed>: SELECT cfg_value FROM bmsql_config  WHERE cfg_name = $1","parameters: $1 = 'nURandCLast'",,,,,,,,"","client backend"
2024-06-15 18:40:36.435 CST,"raingage","benchmark",65702,"127.0.0.1:40844",666d6fa4.100a6,1,"BEGIN",2024-06-15 18:40:36 CST,7/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-15 18:40:36.438 CST,"raingage","benchmark",65707,"127.0.0.1:40854",666d6fa4.100ab,1,"BEGIN",2024-06-15 18:40:36 CST,12/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-15 18:40:36.440 CST,"raingage","benchmark",65706,"127.0.0.1:40852",666d6fa4.100aa,1,"BEGIN",2024-06-15 18:40:36 CST,11/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-15 18:40:36.440 CST,"raingage","benchmark",65701,"127.0.0.1:40842",666d6fa4.100a5,1,"BEGIN",2024-06-15 18:40:36 CST,6/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-15 18:40:36.440 CST,"raingage","benchmark",65703,"127.0.0.1:40846",666d6fa4.100a7,1,"BEGIN",2024-06-15 18:40:36 CST,8/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-15 18:40:36.442 CST,"raingage","benchmark",65705,"127.0.0.1:40850",666d6fa4.100a9,1,"BEGIN",2024-06-15 18:40:36 CST,10/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-15 18:40:36.442 CST,"raingage","benchmark",65700,"127.0.0.1:40840",666d6fa4.100a4,1,"BEGIN",2024-06-15 18:40:36 CST,5/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
2024-06-15 18:40:36.443 CST,"raingage","benchmark",65699,"127.0.0.1:40838",666d6fa4.100a3,1,"BEGIN",2024-06-15 18:40:36 CST,4/2,0,LOG,00000,"execute <unnamed>: BEGIN",,,,,,,,,"","client backend"
